5.000659249715114996e+00 5.921681523454863338e+01 3.773825929858778960e-01
5.000659249715114996e+00 6.144224263418988130e+01 3.814849256510026154e-01
5.000659249715114996e+00 6.369101424268902889e+01 3.982903340938440118e-01
5.000659249715114996e+00 6.596178600453526997e+01 3.750845795197964017e-01
5.000659249715114996e+00 6.825320071507087505e+01 3.840364987300672328e-01
5.000659249715114996e+00 7.056388883167112169e+01 3.933649576249784729e-01
5.000659249715114996e+00 7.289246929229851446e+01 3.834014062158278557e-01
5.000659249715114996e+00 7.523755034094190819e+01 3.733579352728463863e-01
5.000659249715114996e+00 7.759773035944732555e+01 3.650719966251442794e-01
5.000659249715114996e+00 7.997159870524312453e+01 3.732191608445634134e-01
5.000659249715114996e+00 8.235773655445895258e+01 4.055651256349119826e-01
5.000659249715114996e+00 8.475471774993461338e+01 3.783850614991088879e-01
5.000659249715114996e+00 8.716110965361181684e+01 3.899091492147852001e-01
5.000659249715114996e+00 8.957547400279945293e+01 3.680834481515748990e-01
5.000659249715114996e+00 9.199636776980071318e+01 3.782358836317158413e-01
5.000659249715114996e+00 9.442234402438811003e+01 3.802082028789458001e-01
5.000659249715114996e+00 9.685195279861100914e+01 3.862824947626837258e-01
5.000659249715114996e+00 9.928374195341872621e+01 3.882102837164607689e-01
5.000659249715114996e+00 1.017162580465812738e+02 3.615460051429587041e-01
5.000659249715114996e+00 1.041480472013889909e+02 3.823307891494793775e-01
5.000659249715114996e+00 1.065776559756118900e+02 3.624059600523927283e-01
5.000659249715114996e+00 1.090036322301992868e+02 3.672083413329757517e-01
5.000659249715114996e+00 1.114245259972005471e+02 3.609343283708945638e-01
5.000659249715114996e+00 1.138388903463881832e+02 3.846112675336617048e-01
5.000659249715114996e+00 1.162452822500653866e+02 3.849950532234678868e-01
5.000659249715114996e+00 1.186422634455410474e+02 3.644183059625308307e-01
5.000659249715114996e+00 1.210284012947568755e+02 3.776431472035839398e-01
5.000659249715114996e+00 1.234022696405526744e+02 3.622477340054860440e-01
5.000659249715114996e+00 1.257624496590580918e+02 3.631694992555853374e-01
5.000659249715114996e+00 1.281075307077014713e+02 3.666210264701322274e-01
5.000659249715114996e+00 1.304361111683288641e+02 3.666087503493102306e-01
5.000659249715114996e+00 1.327467992849291250e+02 3.673426739626536319e-01
5.000659249715114996e+00 1.350382139954647300e+02 3.674927181695083478e-01
5.000659249715114996e+00 1.373089857573109782e+02 3.672427857224420666e-01
5.000659249715114996e+00 1.395577573658101187e+02 3.704435553970906736e-01
5.000659249715114996e+00 1.417831847654513808e+02 3.760177004344384399e-01
5.000659249715114996e+00 1.439839378531918612e+02 3.741360101062774501e-01
5.000659249715114996e+00 1.461587012734384530e+02 3.804057444943462207e-01
5.000659249715114996e+00 1.483061752042151227e+02 3.690975844833447872e-01
5.000659249715114996e+00 1.504250761340463782e+02 3.609622924658315024e-01
5.000659249715114996e+00 1.525141376290919766e+02 3.516784165807866347e-01
5.000659249715114996e+00 1.545721110900746282e+02 3.698644429246800702e-01
5.000659249715114996e+00 1.565977664985485092e+02 3.615492739348278861e-01
5.000659249715114996e+00 1.585898931520619328e+02 3.657423039997051428e-01
5.000659249715114996e+00 1.605473003877755787e+02 3.616048918299256676e-01
5.000659249715114996e+00 1.624688182941031869e+02 3.652432352816862848e-01
5.000659249715114996e+00 1.643532984099495877e+02 3.530220846331460494e-01
5.000659249715114996e+00 1.661996144111282661e+02 3.710862275081532324e-01
5.000659249715114996e+00 1.680066627835480517e+02 3.625083952448884261e-01
5.000659249715114996e+00 1.697733634827666833e+02 3.544974769890613109e-01
5.000659249715114996e+00 1.714986605795169794e+02 3.482743653594260747e-01
5.000659249715114996e+00 1.731815228908199060e+02 3.744603513847317711e-01
5.000659249715114996e+00 1.748209445963076689e+02 3.591278465830369249e-01
5.000659249715114996e+00 1.764159458393874331e+02 3.789616910712034770e-01
5.000659249715114996e+00 1.779655733128879831e+02 3.633291385364206816e-01
5.000659249715114996e+00 1.794689008288382297e+02 3.566248526446936240e-01
5.000659249715114996e+00 1.809250298720373848e+02 3.679045164668863777e-01
5.000659249715114996e+00 1.823330901370865718e+02 3.590587628303317236e-01
5.000659249715114996e+00 1.836922400485602225e+02 3.589524485926492980e-01
5.000659249715114996e+00 1.850016672640078923e+02 3.798363337885296009e-01
5.000659249715114996e+00 1.862605891594850789e+02 3.519136550925361373e-01
5.000659249715114996e+00 1.874682532973241678e+02 3.608439737825179794e-01
5.000659249715114996e+00 1.886239378758670000e+02 3.625617795932365439e-01
5.000659249715114996e+00 1.897269521608912441e+02 3.586844428280893671e-01
5.000659249715114996e+00 1.907766368984748055e+02 3.532547807218113789e-01
5.000659249715114996e+00 1.917723647090555801e+02 3.591349299982873888e-01
5.000659249715114996e+00 1.927135404624552848e+02 3.639762513396740395e-01
5.000659249715114996e+00 1.935996016336526964e+02 3.684077663471724828e-01
5.000659249715114996e+00 1.944300186391068905e+02 3.554873404440526685e-01
5.000659249715114996e+00 1.952042951534558028e+02 3.590558118170208979e-01
5.000659249715114996e+00 1.959219684064431419e+02 3.599713177051582225e-01
5.000659249715114996e+00 1.965826094599805458e+02 3.536930035621942414e-01
5.000659249715114996e+00 1.971858234653400928e+02 3.566518573885081311e-01
5.000659249715114996e+00 1.977312499006587814e+02 3.429947471667246783e-01
5.000659249715114996e+00 1.982185627893539959e+02 3.546436378064765638e-01
5.000659249715114996e+00 1.986474709010963124e+02 3.652863358912336045e-01
5.000659249715114996e+00 1.990177179399275644e+02 3.654658914535406367e-01
5.000659249715114996e+00 1.993290827335711697e+02 3.646965360560585068e-01
5.000659249715114996e+00 1.995813794742306300e+02 3.660970735319477587e-01
5.000659249715114996e+00 1.997744582382386511e+02 3.655043373463139900e-01
5.000659249715114996e+00 1.999082072677489066e+02 3.669343071553878843e-01
5.000659249715114996e+00 1.999825763507396346e+02 3.679747242370957072e-01
5.003473438861052003e+00 1.017423649260379648e+00 4.178765010972669280e-01
5.003473438861052003e+00 1.091792732251093412e+00 4.193145929355228674e-01
5.003473438861052003e+00 1.225541761761348880e+00 4.204650747466412986e-01
5.003473438861052003e+00 1.418620525769370033e+00 4.259340419917418408e-01
5.003473438861052003e+00 1.670917266428816106e+00 4.260605753392168182e-01
5.003473438861052003e+00 1.982282060072435570e+00 4.142749226443557808e-01
5.003473438861052003e+00 2.352529098903673344e+00 4.084996316728514154e-01
5.003473438861052003e+00 2.781437210646004132e+00 4.122546822865637006e-01
5.003473438861052003e+00 3.268750099341218629e+00 4.154284635661042446e-01
5.003473438861052003e+00 3.814176534659907247e+00 4.082269054248611195e-01
5.003473438861052003e+00 4.417390540019454193e+00 4.074776092620199797e-01
5.003473438861052003e+00 5.078031593556858070e+00 4.153655412433673866e-01
5.003473438861052003e+00 5.795704846544197153e+00 4.173741504436513372e-01
5.003473438861052003e+00 6.569981360893095257e+00 4.373750828906723953e-01
5.003473438861052003e+00 7.400398366347317847e+00 4.212517662493825421e-01
5.003473438861052003e+00 8.286459537544700993e+00 4.258654928570284603e-01
5.003473438861052003e+00 9.227635290944434132e+00 4.172429141634419469e-01
5.003473438861052003e+00 1.022336310152520866e+01 4.069245346968513588e-01
5.003473438861052003e+00 1.127304783910875585e+01 4.318711229564330401e-01
5.003473438861052003e+00 1.237606212413298579e+01 4.047407273724981103e-01
5.003473438861052003e+00 1.353174670267583224e+01 4.176477408283215120e-01
5.003473438861052003e+00 1.473941084051492112e+01 4.148361159842288148e-01
5.003473438861052003e+00 1.599833273599209349e+01 4.178471383296449848e-01
5.003473438861052003e+00 1.730775995143977752e+01 4.088878098391267035e-01
5.003473438861052003e+00 1.866690986291342824e+01 4.164128717496738408e-01
5.003473438861052003e+00 2.007497012796260094e+01 4.105768577656170315e-01
5.003473438861052003e+00 2.153109917116178451e+01 4.157539428684596805e-01
5.003473438861052003e+00 2.303442668711201691e+01 3.987170404976018157e-01
5.003473438861052003e+00 2.458405416061256687e+01 4.061873206163262862e-01
5.003473438861052003e+00 2.617905540369233108e+01 4.149535582391141175e-01
5.003473438861052003e+00 2.781847710918007976e+01 4.081772458137426507e-01
5.003473438861052003e+00 2.950133942048303481e+01 4.054020239860820496e-01
5.003473438861052003e+00 3.122663651723333089e+01 3.984158468615193738e-01
5.003473438861052003e+00 3.299333721645193407e+01 3.892856248551830323e-01
5.003473438861052003e+00 3.480038558887173394e+01 3.926672417636833390e-01
5.003473438861052003e+00 3.664670159005040517e+01 3.924726961751572318e-01
5.003473438861052003e+00 3.853118170589681313e+01 4.061059168425313892e-01
5.003473438861052003e+00 4.045269961222441424e+01 3.889118526760657057e-01
5.003473438861052003e+00 4.241010684793807428e+01 3.974861019246216376e-01
5.003473438861052003e+00 4.440223350145149794e+01 3.794221524221566555e-01
5.003473438861052003e+00 4.642788890992537176e+01 3.998995915298413362e-01
5.003473438861052003e+00 4.848586237090803763e+01 3.938167036311971958e-01
5.003473438861052003e+00 5.057492386595362888e+01 3.886813505255002354e-01
5.003473438861052003e+00 5.269382479578487732e+01 3.981909953557677961e-01
5.003473438861052003e+00 5.484129872656155413e+01 3.918038770967258722e-01
5.003473438861052003e+00 5.701606214680813878e+01 3.888948785687604270e-01
5.003473438861052003e+00 5.921681523454863338e+01 3.772864057821352368e-01
5.003473438861052003e+00 6.144224263418988130e+01 3.813738511720029534e-01
5.003473438861052003e+00 6.369101424268902889e+01 3.980758333763546042e-01
5.003473438861052003e+00 6.596178600453526997e+01 3.749024658435277102e-01
5.003473438861052003e+00 6.825320071507087505e+01 3.839275749700215568e-01
5.003473438861052003e+00 7.056388883167112169e+01 3.931107474417415704e-01
5.003473438861052003e+00 7.289246929229851446e+01 3.834243603902264819e-01
5.003473438861052003e+00 7.523755034094190819e+01 3.732467619170360407e-01
5.003473438861052003e+00 7.759773035944732555e+01 3.650696279900771390e-01
5.003473438861052003e+00 7.997159870524312453e+01 3.731402680440552566e-01
5.003473438861052003e+00 8.235773655445895258e+01 4.054951615787725228e-01
5.003473438861052003e+00 8.475471774993461338e+01 3.782198160464385062e-01
5.003473438861052003e+00 8.716110965361181684e+01 3.897917808313380861e-01
5.003473438861052003e+00 8.957547400279945293e+01 3.679837629680320354e-01
5.003473438861052003e+00 9.199636776980071318e+01 3.780287469663838884e-01
5.003473438861052003e+00 9.442234402438811003e+01 3.802095493868094533e-01
5.003473438861052003e+00 9.685195279861100914e+01 3.862913470881134126e-01
5.003473438861052003e+00 9.928374195341872621e+01 3.881604477162509115e-01
5.003473438861052003e+00 1.017162580465812738e+02 3.615716465275405356e-01
5.003473438861052003e+00 1.041480472013889909e+02 3.822861711960912623e-01
5.003473438861052003e+00 1.065776559756118900e+02 3.623979416045759461e-01
5.003473438861052003e+00 1.090036322301992868e+02 3.672277910204080897e-01
5.003473438861052003e+00 1.114245259972005471e+02 3.607611233440355392e-01
5.003473438861052003e+00 1.138388903463881832e+02 3.844902808365545654e-01
5.003473438861052003e+00 1.162452822500653866e+02 3.848549981341007342e-01
5.003473438861052003e+00 1.186422634455410474e+02 3.644409785165409477e-01
5.003473438861052003e+00 1.210284012947568755e+02 3.776144157732675977e-01
5.003473438861052003e+00 1.234022696405526744e+02 3.622486866849580212e-01
5.003473438861052003e+00 1.257624496590580918e+02 3.630086383295341723e-01
5.003473438861052003e+00 1.281075307077014713e+02 3.665072259462657245e-01
5.003473438861052003e+00 1.304361111683288641e+02 3.666110289649504583e-01
5.003473438861052003e+00 1.327467992849291250e+02 3.671875575783071222e-01
5.003473438861052003e+00 1.350382139954647300e+02 3.674327420194811178e-01
5.003473438861052003e+00 1.373089857573109782e+02 3.671019302723088629e-01
5.003473438861052003e+00 1.395577573658101187e+02 3.703082091049713642e-01
5.003473438861052003e+00 1.417831847654513808e+02 3.759664772700133106e-01
5.003473438861052003e+00 1.439839378531918612e+02 3.740329873360652702e-01
5.003473438861052003e+00 1.461587012734384530e+02 3.803181268257511127e-01
5.003473438861052003e+00 1.483061752042151227e+02 3.690359387716249939e-01
5.003473438861052003e+00 1.504250761340463782e+02 3.610335684806816881e-01
5.003473438861052003e+00 1.525141376290919766e+02 3.516623085013204641e-01
5.003473438861052003e+00 1.545721110900746282e+02 3.698925761916155852e-01
5.003473438861052003e+00 1.565977664985485092e+02 3.616136197446366829e-01
5.003473438861052003e+00 1.585898931520619328e+02 3.656900327401014783e-01
5.003473438861052003e+00 1.605473003877755787e+02 3.615884045299327387e-01
5.003473438861052003e+00 1.624688182941031869e+02 3.651201449742755845e-01
5.003473438861052003e+00 1.643532984099495877e+02 3.529391230338758678e-01
5.003473438861052003e+00 1.661996144111282661e+02 3.710990918183718623e-01
5.003473438861052003e+00 1.680066627835480517e+02 3.625198549865971120e-01
5.003473438861052003e+00 1.697733634827666833e+02 3.545309922985128148e-01
5.003473438861052003e+00 1.714986605795169794e+02 3.481479062975670891e-01
5.003473438861052003e+00 1.731815228908199060e+02 3.744779324907386298e-01
5.003473438861052003e+00 1.748209445963076689e+02 3.590945611004892069e-01
5.003473438861052003e+00 1.764159458393874331e+02 3.787914738147737381e-01
5.003473438861052003e+00 1.779655733128879831e+02 3.634115946918601292e-01
5.003473438861052003e+00 1.794689008288382297e+02 3.565066097332038608e-01
5.003473438861052003e+00 1.809250298720373848e+02 3.677799720766573022e-01
5.003473438861052003e+00 1.823330901370865718e+02 3.590253720148903760e-01
5.003473438861052003e+00 1.836922400485602225e+02 3.589257289588788091e-01
5.003473438861052003e+00 1.850016672640078923e+02 3.797614774485292277e-01
5.003473438861052003e+00 1.862605891594850789e+02 3.517724786234545653e-01
5.003473438861052003e+00 1.874682532973241678e+02 3.607185830066538812e-01
5.003473438861052003e+00 1.886239378758670000e+02 3.624925695851570762e-01
5.003473438861052003e+00 1.897269521608912441e+02 3.585791282547831083e-01
5.003473438861052003e+00 1.907766368984748055e+02 3.533572361256657191e-01
5.003473438861052003e+00 1.917723647090555801e+02 3.590246152728869822e-01
5.003473438861052003e+00 1.927135404624552848e+02 3.637769104064221826e-01
5.003473438861052003e+00 1.935996016336526964e+02 3.683468698240766614e-01
5.003473438861052003e+00 1.944300186391068905e+02 3.555118617160972772e-01
5.003473438861052003e+00 1.952042951534558028e+02 3.589713287090891547e-01
5.003473438861052003e+00 1.959219684064431419e+02 3.598788476824309468e-01
5.003473438861052003e+00 1.965826094599805458e+02 3.536639712598660945e-01
5.003473438861052003e+00 1.971858234653400928e+02 3.565614106915055426e-01
5.003473438861052003e+00 1.977312499006587814e+02 3.429596589443741350e-01
5.003473438861052003e+00 1.982185627893539959e+02 3.545536354554716385e-01
5.003473438861052003e+00 1.986474709010963124e+02 3.651445082632560069e-01
5.003473438861052003e+00 1.990177179399275644e+02 3.653715593313014987e-01
5.003473438861052003e+00 1.993290827335711697e+02 3.646142737243887044e-01
5.003473438861052003e+00 1.995813794742306300e+02 3.660708339921737164e-01
5.003473438861052003e+00 1.997744582382386511e+02 3.654366402631669675e-01
5.003473438861052003e+00 1.999082072677489066e+02 3.668222160559077571e-01
5.003473438861052003e+00 1.999825763507396346e+02 3.678399704359012201e-01
5.008535938006078325e+00 1.017423649260379648e+00 4.180034204117950569e-01
5.008535938006078325e+00 1.091792732251093412e+00 4.194488410601647788e-01
5.008535938006078325e+00 1.225541761761348880e+00 4.205753285687618415e-01
5.008535938006078325e+00 1.418620525769370033e+00 4.258909444454864746e-01
5.008535938006078325e+00 1.670917266428816106e+00 4.259583258378387693e-01
5.008535938006078325e+00 1.982282060072435570e+00 4.141333667497343329e-01
5.008535938006078325e+00 2.352529098903673344e+00 4.084090557280205536e-01
5.008535938006078325e+00 2.781437210646004132e+00 4.121709236855607972e-01
5.008535938006078325e+00 3.268750099341218629e+00 4.152011763530804589e-01
5.008535938006078325e+00 3.814176534659907247e+00 4.080048863343322396e-01
5.008535938006078325e+00 4.417390540019454193e+00 4.070935885442868440e-01
5.008535938006078325e+00 5.078031593556858070e+00 4.148972247534772340e-01
5.008535938006078325e+00 5.795704846544197153e+00 4.170911558954563669e-01
5.008535938006078325e+00 6.569981360893095257e+00 4.371700085671371139e-01
5.008535938006078325e+00 7.400398366347317847e+00 4.209037252441018562e-01
5.008535938006078325e+00 8.286459537544700993e+00 4.255833758991321436e-01
5.008535938006078325e+00 9.227635290944434132e+00 4.169827168129615069e-01
5.008535938006078325e+00 1.022336310152520866e+01 4.066914798590957059e-01
5.008535938006078325e+00 1.127304783910875585e+01 4.313264809458650650e-01
5.008535938006078325e+00 1.237606212413298579e+01 4.043835966208946253e-01
5.008535938006078325e+00 1.353174670267583224e+01 4.173899661542440631e-01
5.008535938006078325e+00 1.473941084051492112e+01 4.145965646527554060e-01
5.008535938006078325e+00 1.599833273599209349e+01 4.176186142892206465e-01
5.008535938006078325e+00 1.730775995143977752e+01 4.087668776445069208e-01
5.008535938006078325e+00 1.866690986291342824e+01 4.158040308492902959e-01
5.008535938006078325e+00 2.007497012796260094e+01 4.101537926557067837e-01
5.008535938006078325e+00 2.153109917116178451e+01 4.154217241996136512e-01
5.008535938006078325e+00 2.303442668711201691e+01 3.984637806156184348e-01
5.008535938006078325e+00 2.458405416061256687e+01 4.059790404887212434e-01
5.008535938006078325e+00 2.617905540369233108e+01 4.148070785481376421e-01
5.008535938006078325e+00 2.781847710918007976e+01 4.079438018520068487e-01
5.008535938006078325e+00 2.950133942048303481e+01 4.049187603126509494e-01
5.008535938006078325e+00 3.122663651723333089e+01 3.982330999178430586e-01
5.008535938006078325e+00 3.299333721645193407e+01 3.891091864138797041e-01
5.008535938006078325e+00 3.480038558887173394e+01 3.923988954827968834e-01
5.008535938006078325e+00 3.664670159005040517e+01 3.924194631666889088e-01
5.008535938006078325e+00 3.853118170589681313e+01 4.058537187187742923e-01
5.008535938006078325e+00 4.045269961222441424e+01 3.887764519505298999e-01
5.008535938006078325e+00 4.241010684793807428e+01 3.970731734246993327e-01
5.008535938006078325e+00 4.440223350145149794e+01 3.792469231427683107e-01
5.008535938006078325e+00 4.642788890992537176e+01 3.998138529276839548e-01
5.008535938006078325e+00 4.848586237090803763e+01 3.937308904638600060e-01
5.008535938006078325e+00 5.057492386595362888e+01 3.886113866967258468e-01
5.008535938006078325e+00 5.269382479578487732e+01 3.980161479629203969e-01
5.008535938006078325e+00 5.484129872656155413e+01 3.916468145220977082e-01
5.008535938006078325e+00 5.701606214680813878e+01 3.887510909908249990e-01
5.008535938006078325e+00 5.921681523454863338e+01 3.771199405914407721e-01
5.008535938006078325e+00 6.144224263418988130e+01 3.811650321713445089e-01
5.008535938006078325e+00 6.369101424268902889e+01 3.976779976875339795e-01
5.008535938006078325e+00 6.596178600453526997e+01 3.745687538862988442e-01
5.008535938006078325e+00 6.825320071507087505e+01 3.837139206436743777e-01
5.008535938006078325e+00 7.056388883167112169e+01 3.926857138337383479e-01
5.008535938006078325e+00 7.289246929229851446e+01 3.834663066526037278e-01
5.008535938006078325e+00 7.523755034094190819e+01 3.730242904260259729e-01
5.008535938006078325e+00 7.759773035944732555e+01 3.650770430606820049e-01
5.008535938006078325e+00 7.997159870524312453e+01 3.729773982440960922e-01
5.008535938006078325e+00 8.235773655445895258e+01 4.053607246163162814e-01
5.008535938006078325e+00 8.475471774993461338e+01 3.779216836604296081e-01
5.008535938006078325e+00 8.716110965361181684e+01 3.895950789015307780e-01
5.008535938006078325e+00 8.957547400279945293e+01 3.678474281083813913e-01
5.008535938006078325e+00 9.199636776980071318e+01 3.776877069206548976e-01
5.008535938006078325e+00 9.442234402438811003e+01 3.801982900762481687e-01
5.008535938006078325e+00 9.685195279861100914e+01 3.863091721100010978e-01
5.008535938006078325e+00 9.928374195341872621e+01 3.880660052365317858e-01
5.008535938006078325e+00 1.017162580465812738e+02 3.616106530034497446e-01
5.008535938006078325e+00 1.041480472013889909e+02 3.822046175157918779e-01
5.008535938006078325e+00 1.065776559756118900e+02 3.623799758103184998e-01
5.008535938006078325e+00 1.090036322301992868e+02 3.672419201231925112e-01
5.008535938006078325e+00 1.114245259972005471e+02 3.604428839952323882e-01
5.008535938006078325e+00 1.138388903463881832e+02 3.842638477192827362e-01
5.008535938006078325e+00 1.162452822500653866e+02 3.845809187167886778e-01
5.008535938006078325e+00 1.186422634455410474e+02 3.644600505738314622e-01
5.008535938006078325e+00 1.210284012947568755e+02 3.775658677897848481e-01
5.008535938006078325e+00 1.234022696405526744e+02 3.622545358089536149e-01
5.008535938006078325e+00 1.257624496590580918e+02 3.626970612949582673e-01
5.008535938006078325e+00 1.281075307077014713e+02 3.663006447255001685e-01
5.008535938006078325e+00 1.304361111683288641e+02 3.666364708681336126e-01
5.008535938006078325e+00 1.327467992849291250e+02 3.669005942862468284e-01
5.008535938006078325e+00 1.350382139954647300e+02 3.673341846772192332e-01
5.008535938006078325e+00 1.373089857573109782e+02 3.668579743309501873e-01
5.008535938006078325e+00 1.395577573658101187e+02 3.700670389555382744e-01
5.008535938006078325e+00 1.417831847654513808e+02 3.758855766046736435e-01
5.008535938006078325e+00 1.439839378531918612e+02 3.738519790740199578e-01
5.008535938006078325e+00 1.461587012734384530e+02 3.801537662148516405e-01
5.008535938006078325e+00 1.483061752042151227e+02 3.689414185126524970e-01
5.008535938006078325e+00 1.504250761340463782e+02 3.611543270077690604e-01
5.008535938006078325e+00 1.525141376290919766e+02 3.516118261177312854e-01
5.008535938006078325e+00 1.545721110900746282e+02 3.699383037305953303e-01
5.008535938006078325e+00 1.565977664985485092e+02 3.617463592698811903e-01
5.008535938006078325e+00 1.585898931520619328e+02 3.655916466278117949e-01
5.008535938006078325e+00 1.605473003877755787e+02 3.615421843413054726e-01
5.008535938006078325e+00 1.624688182941031869e+02 3.649220768171828055e-01
5.008535938006078325e+00 1.643532984099495877e+02 3.527694901041794062e-01
5.008535938006078325e+00 1.661996144111282661e+02 3.711323269274040548e-01
5.008535938006078325e+00 1.680066627835480517e+02 3.625215420668657096e-01
5.008535938006078325e+00 1.697733634827666833e+02 3.545869481788511690e-01
5.008535938006078325e+00 1.714986605795169794e+02 3.479036223101141245e-01
5.008535938006078325e+00 1.731815228908199060e+02 3.745363946857150905e-01
5.008535938006078325e+00 1.748209445963076689e+02 3.590278890297090575e-01
5.008535938006078325e+00 1.764159458393874331e+02 3.785090539327363723e-01
5.008535938006078325e+00 1.779655733128879831e+02 3.635786842787198658e-01
5.008535938006078325e+00 1.794689008288382297e+02 3.562768060588791807e-01
5.008535938006078325e+00 1.809250298720373848e+02 3.675625204274842739e-01
5.008535938006078325e+00 1.823330901370865718e+02 3.589485451779594882e-01
5.008535938006078325e+00 1.836922400485602225e+02 3.588718493534573950e-01
5.008535938006078325e+00 1.850016672640078923e+02 3.796114929390408954e-01
5.008535938006078325e+00 1.862605891594850789e+02 3.515484002791542939e-01
5.008535938006078325e+00 1.874682532973241678e+02 3.604724146238323379e-01
5.008535938006078325e+00 1.886239378758670000e+02 3.623792276990940309e-01
5.008535938006078325e+00 1.897269521608912441e+02 3.583707279690246938e-01
5.008535938006078325e+00 1.907766368984748055e+02 3.535314015039826563e-01
5.008535938006078325e+00 1.917723647090555801e+02 3.588081380802329856e-01
5.008535938006078325e+00 1.927135404624552848e+02 3.634076622436510640e-01
5.008535938006078325e+00 1.935996016336526964e+02 3.682538974411301846e-01
5.008535938006078325e+00 1.944300186391068905e+02 3.555606095293943891e-01
5.008535938006078325e+00 1.952042951534558028e+02 3.588229322662013776e-01
5.008535938006078325e+00 1.959219684064431419e+02 3.597435000372243286e-01
5.008535938006078325e+00 1.965826094599805458e+02 3.536143276964797133e-01
5.008535938006078325e+00 1.971858234653400928e+02 3.564052597505769637e-01
5.008535938006078325e+00 1.977312499006587814e+02 3.428804851734121861e-01
5.008535938006078325e+00 1.982185627893539959e+02 3.543855733341494951e-01
5.008535938006078325e+00 1.986474709010963124e+02 3.648829812206286771e-01
5.008535938006078325e+00 1.990177179399275644e+02 3.651837166924991052e-01
5.008535938006078325e+00 1.993290827335711697e+02 3.644667164980322505e-01
5.008535938006078325e+00 1.995813794742306300e+02 3.660033784338544427e-01
5.008535938006078325e+00 1.997744582382386511e+02 3.653147409821770886e-01
5.008535938006078325e+00 1.999082072677489066e+02 3.666278793546042247e-01
5.008535938006078325e+00 1.999825763507396346e+02 3.675766107448127373e-01
5.015847112348867043e+00 1.017423649260379648e+00 4.181814123268774996e-01
5.015847112348867043e+00 1.091792732251093412e+00 4.195899836003665895e-01
5.015847112348867043e+00 1.225541761761348880e+00 4.207218829076775912e-01
5.015847112348867043e+00 1.418620525769370033e+00 4.257979946788154613e-01
